Age,Nationality,Gender,Income,Booking_Channel,Month,Occupancy_Rate,Travel_Frequency,Spending
55,India,Female,39689.35568877116,Traditional,3,0.7526143648865248,1,195.7013643607609
51,USA,Male,27269.598086879385,Traditional,11,0.7145147510124867,6,345.88151915476976
40,India,Female,36556.171869413425,Traditional,10,0.8109475006193794,1,218.17680513255755
61,USA,Female,32745.39497099491,Digital,11,0.8684357744244512,2,294.519676161148
48,Others,Male,13518.305050735335,Digital,7,0.8480450927823989,4,144.36962555749997
49,Others,Female,21533.665981011014,Digital,3,0.8513899791102055,4,176.22875211857863
40,India,Female,17834.93504161942,Traditional,3,0.760052515208155,1,142.64174047680092
45,Germany,Male,44156.09192681435,Traditional,2,0.8107034785745151,3,236.09671304175225
41,India,Male,16772.231914547036,Digital,9,0.7287920142714611,2,273.80831578914314
48,UK,Male,19972.41528002054,Traditional,11,0.8084457506429394,1,5.033790154802798
67,Others,Female,13080.321522976283,Traditional,4,0.86943922537374,5,63.0277580452526
36,Others,Male,29296.126552141173,Traditional,10,0.8709918561697038,2,31.959489440570138
33,India,Male,27994.110352196585,Traditional,6,0.9015224333821765,3,248.50893579858052
64,Germany,Female,16994.867066635652,Digital,2,0.8494589012173057,4,503.39961015992435
47,India,Male,50618.16994467455,Digital,9,0.8237874527938627,3,441.00811742555726
43,Others,Female,22352.988300821504,Digital,7,0.8437361591201068,3,143.31269766625422
60,USA,Female,42778.34651820759,Digital,10,0.8340287079825937,5,452.7783721447986
43,UK,Male,13485.05119141506,Traditional,5,0.7596372876294233,1,7.79831097953921
68,UK,Female,10911.706994397087,Traditional,7,0.7242335009716954,1,16.702055344482883
56,UK,Male,23239.390424054684,Traditional,4,0.8441379359709876,7,162.42301143747738
45,USA,Male,28170.818899446458,Traditional,10,0.9046674130279262,1,155.5588731103977
71,Others,Male,30128.213467579622,Digital,7,0.8461985713935811,8,315.83148605955625
43,USA,Male,31745.64665770714,Digital,2,0.7055638142044722,5,640.9929205290426
57,UK,Female,24404.86238781848,Digital,7,0.7740349077980494,2,135.68584340175556
52,USA,Female,14673.139305097284,Digital,4,0.7901653615063888,6,366.64024793748115
63,India,Male,84938.57081566338,Digital,4,0.7071978336565273,3,493.91812377428687
65,India,Male,30434.865315200623,Digital,1,0.7311551479105151,1,390.23523500937256
50,India,Female,46829.03021226291,Digital,12,0.7981462252916264,3,537.6419968762264
42,USA,Male,21751.092670918817,Digital,3,0.8130817188851354,1,191.72876262427934
54,USA,Female,38540.69824508141,Traditional,5,0.7506992928650139,1,198.88345164493148
43,India,Male,17223.719032374305,Digital,5,0.7288530179728189,4,233.9353212143731
70,Germany,Female,27612.778097973336,Digital,2,0.8596652939608718,1,302.65171299304654
51,Others,Female,18435.122540411776,Digital,4,0.7808735570810512,4,155.29351802004462
46,USA,Female,33525.45768394558,Traditional,1,0.7880293912157734,4,471.7679735916542
51,India,Male,46838.09390660351,Digital,9,0.772666487875503,1,340.8618917657249
36,USA,Male,17839.93838724058,Digital,1,0.7614412353774924,6,609.7478222730581
40,USA,Male,23463.920976771107,Traditional,6,0.8651391638410523,2,159.77708846534728
62,UK,Male,27685.44604455481,Digital,7,0.7560101827314791,3,182.09696376964445
43,UK,Male,62888.00577310491,Traditional,3,0.8089841746288633,1,41.81558958469603
39,USA,Female,30835.562847240573,Digital,12,0.8004352164825617,3,563.6030211176877
55,USA,Female,44401.70582081918,Digital,1,0.7025913110571353,9,845.4579049954011
61,USA,Female,31318.973443507264,Digital,7,0.8120473440999659,1,303.96834221363594
57,Others,Female,58169.86972688025,Traditional,3,0.7228015550762383,1,1.502498630168148
59,Others,Female,9194.76120415979,Digital,10,0.8317730054414957,2,129.79591863701265
42,USA,Female,34640.39031762956,Digital,12,0.7406791735141496,6,587.6912426831689
35,USA,Female,14657.289849435572,Digital,12,0.8261009305299575,2,440.27160874112127
65,Others,Male,6289.98657109804,Digital,6,0.7785247077631611,3,123.93251860318352
46,Others,Female,25558.648373542303,Digital,12,0.7662837626398808,4,304.6759651290403
47,India,Male,35426.450386685625,Traditional,6,0.810528322865578,5,217.75721812333612
63,USA,Female,28653.951597238323,Traditional,12,0.7264070466141189,1,320.80366207518
55,USA,Female,31331.149178595744,Digital,4,0.7965389670518369,1,234.37850218251697
54,UK,Male,103688.83447737446,Digital,12,0.8391125019970123,5,776.7008967795035
71,India,Female,29038.491996419434,Traditional,11,0.852130221581223,1,152.82746493299427
43,USA,Male,42639.114371855125,Digital,6,0.7768684543138106,5,478.52663229605344
59,UK,Female,15919.779203782544,Digital,11,0.7841673849746303,3,245.7433813634489
50,USA,Male,38295.25953699984,Digital,10,0.7254048768653438,5,410.0705098750013
52,Germany,Female,19552.983500128063,Traditional,4,0.7624643419059685,4,97.28066676002173
65,India,Male,26908.725115731686,Traditional,8,0.721994474654524,2,266.0817553993482
55,USA,Male,82036.07546615734,Traditional,9,0.822003679761759,3,449.43463083731143
55,UK,Female,39679.60003528831,Digital,2,0.8421083359864703,7,538.4892630043964
60,India,Female,35377.752171055545,Digital,7,0.7772887914091866,4,435.1663745967072
46,Others,Male,6959.716585519414,Traditional,9,0.7470883925652709,4,92.37154201062225
41,India,Female,27583.15381912041,Digital,9,0.8154095886789837,2,381.7125649407493
39,India,Male,127641.2521441424,Traditional,12,0.7566017146757539,2,683.7086977682321
30,Germany,Female,19627.151489504977,Traditional,5,0.8335969434423298,2,0.0
70,India,Male,57358.3606093231,Digital,1,0.8967715141351779,3,634.0600715643361
38,Others,Female,45295.872882599164,Traditional,6,0.755778347014929,1,10.778269129853634
47,India,Male,36862.38988865595,Digital,8,0.7629162198554826,5,368.9938025657661
47,India,Female,21688.865390057115,Traditional,1,0.7270214649228537,3,438.9965393806503
53,USA,Male,9777.205071900578,Digital,2,0.8073054546663939,2,479.6079122808679
58,India,Male,46515.77179305019,Digital,1,0.8039062034299067,4,644.6075361021075
58,Others,Female,14656.247859594616,Traditional,5,0.7864720351968649,2,5.569739158035457
44,Others,Female,24054.44846871942,Traditional,2,0.8008073523776136,1,346.50784424972846
48,USA,Male,17686.465027256112,Digital,10,0.7478162508972419,7,449.24961744158554
52,USA,Male,28936.132071182714,Digital,10,0.7168400161597945,3,315.87953468760895
47,Others,Male,22400.969708194636,Digital,4,0.7620465111954728,5,210.82712298735007
66,Others,Male,25192.378581703124,Digital,1,0.704223864196345,3,400.3410479401531
54,USA,Female,18921.497990248125,Digital,7,0.7557735885035654,2,339.2094137460983
57,India,Male,60109.34399042781,Digital,8,0.8154863720495583,3,454.43850131069667
56,India,Male,24514.442575855017,Digital,5,0.8029832592823274,4,353.79366327191775
61,Others,Male,9535.388575747524,Digital,2,0.7113108634793123,5,276.80406565586304
51,USA,Female,31286.85743601297,Digital,8,0.8524673272798516,1,379.4349214140118
37,USA,Male,33612.481917968005,Digital,1,0.7902714551261236,4,552.8947930929588
53,Germany,Female,23868.01880665261,Digital,7,0.7350338199108606,3,224.66611268429332
43,USA,Female,65285.89637629138,Traditional,1,0.7817822545056736,5,677.9996767196484
44,India,Female,29355.661118501957,Digital,12,0.7708494125595486,2,571.2196398846885
55,India,Female,31121.53480253687,Traditional,6,0.7566130648429356,3,178.31533363477143
62,India,Female,19031.92131252662,Traditional,6,0.8406296351928799,2,156.3008786807448
50,India,Female,49798.58552774861,Traditional,5,0.7446837510216419,3,292.3821686695772
53,India,Female,36229.161511933635,Traditional,2,0.8092323079251601,2,376.6214104017864
67,USA,Male,26781.0879653816,Traditional,2,0.73293409049696,1,349.9452008805036
52,UK,Male,8498.650398859203,Digital,9,0.7981551953453644,8,232.54648277347695
76,Others,Female,45351.84315144063,Digital,5,0.8132711340623989,5,354.38468895342777
55,Germany,Male,11922.23016825961,Traditional,5,0.8133669140043226,3,108.15053602453892
32,USA,Male,24583.385398168444,Digital,7,0.804040306935362,3,327.0198438888885
57,USA,Female,39522.97248149937,Traditional,6,0.788049237513104,1,181.58151291217396
53,India,Male,18163.804766784287,Digital,2,0.7467952924286451,4,457.268089621562
62,India,Female,15657.57679368136,Traditional,11,0.7473724105326564,2,233.7000361643629
56,India,Male,11424.224280208342,Digital,1,0.8149414400705932,6,510.48531297618825
48,UK,Female,31586.92273601663,Digital,5,0.7369295581498211,3,204.4918776453048
37,USA,Female,25156.509919341024,Digital,4,0.7254646286175478,3,297.50314715241416
47,USA,Male,142785.69579175996,Traditional,12,0.8714884907956759,2,777.8638020679739
41,India,Male,20096.231226404674,Traditional,3,0.7870141551492525,2,196.3440957124043
44,UK,Female,13894.863080858244,Digital,2,0.8317507343035674,4,319.83175200425524
55,USA,Female,24903.624222494553,Traditional,10,0.8436744106442837,1,116.93946987162188
66,UK,Female,24873.72557551599,Digital,2,0.8025563497065715,6,475.6577101269479
53,India,Male,26117.567174396834,Digital,4,0.781161164357018,4,316.80296114636434
38,Others,Male,29916.51975581605,Digital,2,0.7820107391347815,4,397.1074035183579
54,Others,Male,13503.521807113684,Digital,4,0.8804015286134457,3,64.11771519647422
61,India,Male,16558.73852276844,Digital,3,0.7720596084436021,2,286.4709520462175
43,USA,Female,13444.935056782026,Digital,9,0.8088215922883485,1,266.2591360328465
48,India,Female,10869.087436852355,Traditional,7,0.8338659573299556,1,253.76501557514905
50,USA,Female,25499.920114340155,Traditional,11,0.8125354888928709,2,174.20547056177034
42,UK,Female,18949.064523989753,Digital,12,0.8542191815630403,5,284.8884649869538
56,Others,Male,16063.123953840668,Digital,3,0.7806691993168606,3,137.07414122294801
48,UK,Female,41015.400560874274,Digital,8,0.8336675094704535,2,247.17730465164905
54,Others,Female,40701.291568789435,Digital,9,0.7102695629078729,2,211.92613320906278
41,India,Male,27946.95741130208,Digital,7,0.8673457731934998,4,416.10167565927065
45,USA,Male,13473.829824341177,Digital,6,0.8561575050240849,7,366.918717323087
57,Germany,Female,16591.527391959542,Traditional,4,0.7847787010597579,3,27.835243364609234
46,India,Male,24478.596712554576,Traditional,5,0.821941921837822,1,118.26471860852611
67,UK,Female,15858.049715361898,Digital,8,0.8445532484731235,1,66.723380657081
46,India,Male,23309.252323443812,Digital,3,0.7481123536030415,3,289.82199976739054
52,USA,Male,23830.788551391914,Digital,2,0.7927736952218657,4,577.0242299192556
59,Others,Female,18155.506680489972,Traditional,3,0.7347125011379224,7,123.06634525042934
35,USA,Male,24045.29347074232,Digital,12,0.8569208213180188,5,480.26467226857625
32,Others,Female,24444.5179322431,Digital,7,0.8411380310414582,2,164.89733276437212
34,Others,Male,26375.32935127225,Traditional,8,0.7859525541926078,1,87.5101554268488
62,Germany,Male,13970.139758782807,Digital,1,0.7801543350422806,6,304.9181406865064
44,UK,Male,41586.57438387167,Digital,7,0.7925521719582527,1,169.07338375321876
75,UK,Male,13493.573972704316,Digital,9,0.7551371332462067,5,61.91720142250371
44,Others,Male,9809.432415048212,Digital,12,0.7912981211819258,4,295.45006341452984
51,India,Female,39968.78861100768,Digital,3,0.7481134611007882,6,425.6270187822465
65,India,Male,21955.238386602345,Digital,3,0.8449165558089421,2,328.14370575191026
70,UK,Female,25864.993609821777,Digital,8,0.8568467853277297,4,286.6893066352501
70,India,Male,9933.128944512413,Digital,4,0.84725964940064,5,352.77138474576077
62,India,Female,66283.28805400878,Traditional,8,0.7402900080256959,1,267.6958964832964
60,India,Male,46240.52292104141,Digital,5,0.7895774610865349,6,480.872873297454
55,UK,Female,10402.086868353907,Digital,3,0.8292364545571269,3,160.35040292510664
57,Others,Female,10515.56098958395,Traditional,4,0.8384379018610457,2,33.0062909832728
44,USA,Male,76236.68529629029,Traditional,4,0.7080567582976116,2,243.70050803152523
41,Others,Male,15234.380813906422,Traditional,8,0.8370244800205267,1,69.0359798760831
49,UK,Male,14514.560190187856,Digital,6,0.7378365895680356,6,208.77427197542656
48,Others,Female,7093.782342335312,Digital,7,0.7923017809681776,3,110.34021135907227
45,UK,Female,18483.078137353423,Traditional,9,0.8628743828794728,2,78.02815340135317
56,Germany,Male,19656.04478391009,Traditional,6,0.8561035172448374,3,66.36555957050095
59,USA,Male,47250.17593905817,Digital,3,0.8663065094873903,6,593.5609841203113
50,Others,Female,10943.06045465362,Traditional,3,0.746686481430645,2,116.28729909983704
64,USA,Female,15449.342302276698,Digital,11,0.7590354857211791,3,282.39078928391893
38,Others,Male,27597.523443968417,Traditional,3,0.7718599478731001,3,68.28391750481507
48,Others,Female,36437.911473545704,Traditional,12,0.7926779710642654,2,248.33713831658704
42,India,Male,15061.377016751967,Traditional,10,0.8108350572403284,1,165.9311904877935
31,USA,Male,56739.28751434661,Traditional,2,0.8638627475487045,2,531.0283105421457
49,Germany,Male,22443.82771765669,Traditional,1,0.7535693933415504,4,236.7282780107015
48,India,Female,57031.99913585247,Digital,11,0.7685573406728609,4,409.60678226867776
65,Others,Female,21266.531380822173,Digital,10,0.8711820535018365,1,133.06446655031746
56,USA,Female,9361.175501602414,Digital,1,0.7420476061779735,2,466.8495016423329
39,USA,Female,30622.227616778036,Digital,4,0.8363426249535252,4,382.14129903978113
68,Others,Male,37424.165433594586,Traditional,3,0.7955676108601152,1,0.0
62,UK,Female,14088.681034354799,Digital,5,0.8194036866893213,6,261.597223591477
55,Others,Male,18142.5904295932,Digital,12,0.7594314448488603,7,437.26350483415393
47,India,Male,30254.443835804963,Digital,9,0.8353588143706933,7,584.1257958249242
40,UK,Male,5168.01041148045,Traditional,12,0.7672895765233646,1,225.8435378112671
46,UK,Female,50801.12544339655,Digital,8,0.7290200518272012,3,232.33174127753418
60,UK,Male,14035.03749112003,Digital,12,0.8240019575605034,4,368.8879969793643
68,UK,Male,28363.76463118668,Digital,9,0.6748455638255202,3,259.0691506211559
65,UK,Female,21092.006987264765,Traditional,5,0.771599908994086,1,0.0
45,India,Male,61961.88000378733,Digital,8,0.8145569049017636,7,712.9580150524073
38,India,Female,40477.16104936305,Traditional,4,0.8378890072186955,1,212.3657859270431
51,Germany,Female,19585.364639658146,Digital,5,0.8613259598125775,5,227.63007348457384
32,USA,Female,21135.46178043941,Digital,12,0.8888772441738826,6,531.3641783935805
53,UK,Male,32824.3320679421,Traditional,3,0.8735874109859407,1,64.70249954762443
48,USA,Female,12948.619461182692,Digital,5,0.8095773976749466,2,304.0136106254646
45,UK,Female,30422.72710258906,Digital,12,0.8562808888666443,3,469.60596193330616
34,Germany,Female,12714.236440975546,Digital,3,0.8088056558804763,4,239.50455731145172
55,USA,Female,61796.80475320018,Digital,5,0.8342952813231135,3,454.038048139069
44,USA,Male,35814.7421469305,Digital,11,0.7700326792405428,2,333.0871835523968
38,USA,Female,45593.79866351298,Digital,5,0.823103790799907,8,566.7211276923621
21,UK,Male,22948.191414440145,Digital,6,0.7763376888861303,3,159.0081572460723
49,Others,Female,9171.090260239047,Digital,9,0.791322796373913,4,113.89599718230247
67,USA,Male,21484.79009690244,Traditional,1,0.8232614448229733,2,441.7536391573711
66,Germany,Female,30828.493927330688,Traditional,12,0.9045689538695584,3,307.8517333476818
45,India,Male,35910.78749942007,Digital,10,0.8197385200150099,4,344.5459882584528
43,India,Female,59632.741769563654,Digital,6,0.799414603324375,7,625.345081466446
54,Others,Male,26947.270242897343,Digital,1,0.758411189515205,5,562.332799093962
40,India,Male,20376.0233528969,Digital,6,0.8448100792335318,2,269.3192837650609
53,India,Male,22190.799371895526,Digital,2,0.7832270001545227,5,594.8096760421217
57,USA,Female,34784.3830939143,Digital,8,0.8187076329493539,2,320.67720489548896
62,USA,Male,10388.37919307769,Digital,11,0.8350971129400202,5,289.47468341395097
48,India,Male,76281.5249443831,Digital,3,0.8632054554281251,4,613.7483089194628
47,USA,Male,41205.97200030746,Digital,10,0.8421186239509828,2,309.6773713843742
41,UK,Male,40681.03525253636,Traditional,6,0.7388270983746719,2,66.26349724332115
41,India,Female,14990.36795815402,Digital,6,0.7141400770053691,4,378.70398517059135
47,India,Male,61558.774988686695,Traditional,4,0.835073585832588,4,377.0000743379416
53,USA,Male,100832.35483499024,Traditional,5,0.8043002197579999,1,180.52935624455966
59,India,Male,17069.114339728105,Digital,2,0.8195734796435189,7,513.0916553810783
41,UK,Female,32393.105873331406,Digital,10,0.8859878788075549,5,287.68975123740853
64,Others,Male,22038.693266791674,Digital,10,0.7691705955394749,5,175.13499232885027
47,USA,Male,15263.935743213016,Digital,8,0.8645704621564577,1,321.7595068174291
49,Others,Male,28182.091046913964,Digital,10,0.7696668378035078,3,185.59321041958816
42,UK,Male,33416.384160619615,Traditional,7,0.8782634371295533,2,104.94919585831697
25,UK,Female,16308.418464187465,Digital,10,0.8375259242078777,4,182.9246887323156
58,India,Male,59184.997505221036,Digital,6,0.7246435988542425,4,539.7288928762338
57,USA,Male,14358.299332632707,Traditional,7,0.7791360651412186,5,315.9786352921686
47,USA,Female,15647.822280550825,Traditional,12,0.8957834029232762,1,393.88472811803337
50,UK,Female,23583.408115187845,Digital,1,0.8895095908689321,5,443.7146596664227
55,India,Female,33461.73235448345,Traditional,5,0.8302110694494051,1,239.0694282475285
34,Others,Male,15393.694488992212,Digital,7,0.8177117367264605,5,148.77205183175846
44,India,Female,49526.45875695066,Digital,1,0.8119867336320725,4,675.1823462217047
57,USA,Male,43084.227817828505,Digital,2,0.8218513828451727,4,576.2401365929198
37,Germany,Female,33828.85905824893,Digital,9,0.7929599770179244,6,265.0277755785469
52,India,Male,31066.858610374897,Traditional,12,0.8605509629687101,2,388.34583550029487
36,India,Female,44656.50400480506,Digital,3,0.828892493233396,3,447.3987173279235
54,UK,Male,17626.784106972766,Digital,6,0.7517322357232185,1,110.61137639312732
49,Others,Female,61507.189231965254,Digital,7,0.8327495893931056,5,368.50216592368173
33,Germany,Male,14672.45367175002,Digital,9,0.8082492090564832,5,211.324969613063
61,UK,Male,63110.89617788434,Digital,5,0.784376907441262,3,206.96953698500772
42,UK,Male,22414.06569402251,Digital,4,0.8949263426678035,4,96.10122263951608
41,Others,Male,11072.773709141797,Traditional,11,0.805188526054038,1,0.0
52,India,Male,65480.31115301617,Digital,12,0.7021580134288042,3,633.0217535944508
61,USA,Male,35186.430929333466,Digital,2,0.787933106376337,6,713.2905774608196
39,India,Male,50565.618968032584,Digital,3,0.8496744234624463,1,360.5836692332704
50,USA,Male,60924.64595891154,Digital,5,0.7536762560083019,3,427.6989673544106
54,UK,Female,26081.402125402084,Digital,11,0.8479752585324821,5,220.0066849768528
56,UK,Male,16381.035579389822,Traditional,2,0.7501155701817576,2,193.94573250369507
51,UK,Male,35877.17896201553,Traditional,4,0.8668336831859151,2,66.26065397389327
46,USA,Female,33052.181919184164,Digital,1,0.7713716580422854,2,388.2575699150264
41,Germany,Male,31036.801027472837,Digital,4,0.7824104355928493,4,201.5770684408049
50,India,Female,11255.36092968197,Traditional,7,0.7787037604009667,1,157.2154885353493
39,UK,Male,27542.64634169804,Digital,12,0.8298726338108394,2,315.8329615891875
20,UK,Female,16005.810434069474,Digital,3,0.8922059775840563,6,163.85050217450953
54,India,Female,75517.51738711722,Digital,10,0.800741669398236,4,537.1282561040136
59,USA,Male,45116.746779427085,Traditional,8,0.7994547923425219,1,194.7923290566444
26,USA,Female,37249.5067099015,Digital,6,0.7713365706980392,7,553.887897445356
39,Others,Male,28089.608893765693,Traditional,6,0.7186326763258313,1,49.41033158597155
56,Others,Male,13370.145780130515,Traditional,1,0.7763238474298179,5,310.9088233550613
70,UK,Male,49594.15907847192,Digital,5,0.7370498688533116,5,376.60726974237616
50,USA,Male,89424.5308051929,Traditional,3,0.7056342017840631,2,334.5845677302418
42,India,Female,40212.04527298561,Traditional,10,0.7961501843524021,2,342.0011604551063
48,Germany,Male,48786.15215649858,Digital,1,0.7728702395812728,3,410.552811547767
63,Germany,Female,16571.272463184334,Digital,8,0.8688286216661781,2,87.49002334939493
43,USA,Female,22179.15859750519,Digital,7,0.757219888909613,4,331.0861427680938
42,USA,Male,33722.73380324615,Digital,7,0.833518370293676,5,415.60277994444266
45,Germany,Male,27377.3283992996,Digital,12,0.8325411326209395,4,416.40643198444553
40,India,Male,27132.07177564758,Digital,10,0.8668566547599791,2,256.5479242652775
51,India,Male,43232.56039983634,Digital,10,0.7907887103486443,2,434.3286444893572
66,USA,Female,38509.484829602035,Traditional,10,0.865952121668063,1,171.24397062500523
53,India,Male,20056.563192912483,Digital,4,0.8280473349050042,5,302.0991951502624
47,Others,Female,28549.551586992126,Digital,11,0.856964231511143,7,313.05966906037156
47,Others,Male,33920.13674383457,Digital,6,0.9197078371250489,5,324.3814998043498
34,UK,Male,23998.213253675625,Digital,9,0.7938388293535634,8,372.5312966834006
58,India,Male,58793.651462859925,Digital,3,0.8085404761909001,1,188.88164172232277
49,USA,Male,17975.467873237725,Digital,9,0.7819091955497655,2,324.3149684500635
48,India,Female,41749.39834070528,Digital,4,0.8771154818832979,7,630.0910090604468
80,India,Female,18404.02656866701,Traditional,5,0.9302326386450921,1,138.64133889065442
52,UK,Male,12619.005391223414,Traditional,7,0.8367082551026884,3,26.27515637127406
42,India,Female,24100.784992212833,Digital,6,0.7194959377610566,4,298.97214658110033
45,USA,Female,20628.6262993137,Traditional,10,0.755844502725663,2,163.29270679908313
61,USA,Male,25121.195191697432,Traditional,8,0.8579794949071738,2,146.98078656554256
51,India,Male,29684.78644829689,Digital,8,0.7427821816766523,4,415.47727003136754
35,USA,Female,50213.65854661012,Traditional,8,0.7699733684223532,1,194.90317767452441
59,USA,Female,28138.262636200947,Traditional,3,0.7682196175401997,2,56.093679316171716
43,Others,Female,9968.517408328946,Digital,10,0.796142477981054,5,119.69760480550725
68,India,Female,58424.99251860245,Digital,6,0.8128355084676466,3,390.74205282772743
60,India,Male,21740.236546084045,Digital,7,0.7055284278096694,2,336.25350790445384
45,Others,Male,21389.165471980632,Digital,9,0.7236280626544491,2,139.39164647330287
62,Others,Female,27536.51589231674,Traditional,10,0.7248213425208865,1,22.814597524034017
50,UK,Male,24338.268091961047,Digital,10,0.7307986182043036,7,302.5133551175111
58,Others,Female,38066.4948426785,Traditional,12,0.8008003436733975,2,329.0226509372294
54,India,Female,41980.759275194316,Traditional,4,0.8097289029383467,4,331.30030714610564
41,India,Male,21478.55594034155,Traditional,5,0.8506592115763648,1,138.77721187410626
43,India,Female,98198.4976262658,Traditional,8,0.827746471470791,1,172.94812964716957
60,UK,Female,24274.136760169444,Digital,1,0.7708871310127479,2,421.0477427695821
46,UK,Male,20462.10436158904,Digital,12,0.8114964139210393,3,530.8419326963467
45,India,Male,53499.51244344568,Traditional,6,0.8527114087781601,2,263.20178820986797
40,USA,Female,37428.60688786583,Digital,4,0.7886308657742461,3,378.10556662029904
54,UK,Female,26892.806042788394,Digital,5,0.7844790684919515,4,282.78067678903557
70,USA,Male,114870.08894032115,Traditional,11,0.7527521357509297,2,294.1053654587806
39,UK,Female,19195.656066320906,Traditional,5,0.7597587092457483,1,66.90322842577967
50,UK,Female,18790.741478998927,Digital,2,0.8342787135370439,1,337.57798710066146
64,Germany,Male,23348.52883077708,Traditional,8,0.7998087754623965,1,0.0
49,Germany,Male,37637.56755939311,Traditional,2,0.8979195508836421,1,211.6345712603299
54,Others,Male,10370.62930886853,Digital,4,0.7661646393863824,3,65.3369859351179
39,India,Male,12365.766436306538,Digital,12,0.8380686582829052,4,555.7168145444646
54,Germany,Male,16423.070526300315,Traditional,5,0.8193204575436087,2,0.0
48,UK,Male,9730.674753069878,Digital,1,0.7955312789312973,8,398.4471249043729
59,USA,Female,26716.84206151133,Digital,6,0.7782248988574413,4,275.5481690632562
61,USA,Female,42476.86935028237,Digital,2,0.8300050935839024,2,604.6772714384488
75,India,Male,21164.714769196355,Traditional,5,0.8271336892678774,5,245.580208996462
55,India,Male,16188.425972131921,Digital,6,0.8100994229513545,3,352.1764983149279
53,UK,Female,22803.483328925442,Digital,11,0.8212817201889835,3,157.816047894049
51,Others,Female,33903.439293486954,Digital,8,0.80182433831706,6,273.0733276085238
46,USA,Female,14157.196903371852,Traditional,9,0.7179409630566277,2,111.28826934816645
53,USA,Male,49790.59089255137,Digital,12,0.8042186751383031,4,701.8510992483594
47,Others,Male,33145.19712032039,Digital,6,0.7865724795337639,3,181.2508669505395
51,USA,Female,53236.93275506435,Traditional,5,0.8973121758699756,3,324.5587711106909
63,India,Male,60761.10941690026,Digital,12,0.8316692816881799,3,596.8835455543132
39,UK,Male,66237.82559313854,Traditional,4,0.8100754564099547,2,131.62420838295546
61,India,Male,27651.05284489591,Traditional,2,0.8231415036613334,1,387.92009362173536
63,USA,Female,34900.30677083272,Traditional,2,0.7488440935194153,2,332.0306502152346
48,USA,Female,26829.193718685267,Digital,7,0.7695115685555163,2,269.5533852182547
28,USA,Male,33072.3720146181,Traditional,5,0.7832605537859222,3,327.96725965867375
43,UK,Male,47402.804747376256,Traditional,7,0.8194211251820377,1,6.533473688133164
62,India,Male,16864.36114308345,Traditional,11,0.7782623856370852,1,211.98394813613572
49,USA,Male,21481.3473409418,Digital,1,0.7749280731865295,8,638.1664079004374
40,UK,Male,43852.65170949232,Traditional,1,0.7466068165649582,1,269.41825378772376
44,Others,Female,36681.14909531685,Digital,5,0.8012560544275634,6,351.77465190932423
58,USA,Male,27553.89777746949,Digital,2,0.8082783096457196,4,561.2324108686915
55,India,Male,50648.56150935669,Digital,8,0.8214261647873546,2,322.8447978247153
47,UK,Male,26123.953243919746,Traditional,3,0.7651991889724017,4,67.25093465553442
46,India,Female,69954.64710878432,Digital,1,0.8185387875809726,2,573.3728962537181
46,India,Female,34293.80158518674,Digital,2,0.7479862811644988,4,649.6999429130813
40,UK,Male,36783.91944067577,Traditional,10,0.7890468102752713,1,0.0
66,Others,Female,82537.33003429025,Digital,10,0.8150786068042732,2,249.4982092497114
46,Others,Female,29704.373728182214,Traditional,7,0.7870643886309652,3,13.381387726595861
62,UK,Female,22576.483330351508,Digital,6,0.7219077774992395,4,161.19867067184185
65,Germany,Female,31609.832069186203,Digital,12,0.7278683702884251,3,388.61791838446175
59,India,Female,27524.304105654304,Traditional,8,0.8110447434003702,4,329.84113349000046
45,UK,Female,72691.79912038539,Traditional,7,0.8289825678374223,2,220.54733523971072
54,India,Male,36152.47272176352,Digital,10,0.8169658394396028,3,268.58813455886275
49,USA,Female,28825.002964886284,Traditional,8,0.8301871104618916,2,132.06227998769577
40,Germany,Female,14503.64821054833,Digital,3,0.785972875706511,6,178.73579813467643
53,UK,Male,38124.412189221424,Digital,6,0.8369220955456624,2,214.32227975613176
38,India,Male,50973.37999331409,Digital,7,0.8168030039744469,5,424.72650078320794
61,Others,Male,17176.935683522282,Digital,10,0.768027161744763,2,115.83255863943756
45,USA,Male,44076.88527807023,Digital,11,0.825722685569681,4,478.08916631693796
52,India,Female,15540.225332878385,Digital,1,0.8148025102067249,1,523.3920968614848
52,USA,Female,36241.146488213584,Digital,1,0.8836247043803795,7,688.4684456163512
47,Germany,Female,27622.285624018597,Digital,7,0.8689659976743747,4,110.42865137489957
55,Germany,Female,51723.36562785095,Digital,11,0.7953848225926944,1,204.18217594444434
45,India,Male,22472.68176497289,Digital,3,0.7791159698854866,2,248.91446683141876
58,UK,Female,11623.959087645511,Traditional,3,0.877955562654406,3,61.75909192443552
36,India,Female,21115.256765822694,Traditional,5,0.8275769759627591,2,147.26672372707338
51,Germany,Male,11290.486527052633,Digital,11,0.7912926116615626,7,184.07661639199233
69,India,Female,64459.58949541807,Traditional,6,0.7005469121585594,1,229.96323283135914
39,India,Female,71666.93449829238,Traditional,2,0.7622250275816447,1,485.877031503788
43,Others,Female,25851.096296874446,Digital,3,0.7587485961615197,4,133.016591888718
55,India,Female,60846.68270268486,Digital,6,0.7926809686656433,6,570.9970476611696
51,USA,Male,35328.46522907005,Traditional,3,0.8309259168377325,1,266.0101258578415
53,UK,Male,21003.495939283188,Digital,5,0.8385626612161119,5,216.59435379580947
54,Others,Male,18647.757759531727,Traditional,9,0.8750017842644655,1,0.0
